recipe_id,recipe_name,cooking_method,cuisine,image,prep_time,serves
465,"Beef, Tomato and Acini di Pepe Soup (Instant Pot, Slow Cooker + Stove Top)",see later,['Italian'],https://www.skinnytaste.com/wp-content/uploads/2016/01/Beef2CTomatoandAcinidiPepeSoup-9.jpg,10 minutes,6 Servings
466,16 Bean Soup with Ham and Kale,see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2016/01/16BeanSoupwithHamandKale-2.jpg,150 minutes,10 servings
467,Instant Pot (Pressure Cooker) Easy Salsa Shredded Chicken,"['Season chicken on both sides with spices.', 'Place into the Instant Pot and cover with salsa.', 'Cover and 20 minutes. Natural release.', 'Once the Instant Pot releases the pressure, put the chicken onto a plate and use two forks to shred.', '*If using a slow cooker, cook on low for 4-6 hours or until the chicken is done.']",['American'],https://www.skinnytaste.com/wp-content/uploads/2016/01/InstantPoteasyshreddedsalsachicken-4.jpg,30 minutes,5 servings
468,Chicken Sausage and Peppers Macaroni Casserole,see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2016/01/sausageandpeppersmacaronicasserole-11.jpg,15 minutes,8
469,Leftover Turkey and Sweet Potato Frittata,see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2015/11/LeftoverTurkeyandSweetPotatoFrittata.jpg,10 minutes,6 servings
470,Roasted Rainbow Carrots with Ginger,"['Preheat oven to 425 degrees.', 'In a large bowl, combine carrots, 2 teaspoons olive oil, salt, pepper and ginger. Toss to evenly coat. Place carrots on a parchment lined sheet pan and roast for 30-35 minutes or until caramelized and tender, stirring once halfway through.', 'Drizzle with the remaining teaspoon of oil, add cilantro, carefully toss and serve.']",['American'],https://www.skinnytaste.com/wp-content/uploads/2015/11/RoastedRainbowCarrotswithGinger.jpg,,6 servings
471,Parmesan Hasselback Sweet Potatoes with Balsamic Glaze,see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2015/11/HasselbackSweetPotatoeswithBalsamicGlaze.jpg,75 minutes,4 servings
472,Beef and Kabocha Squash Stew (Slow Cooker or Instant Pot),see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2015/11/SlowCOokerBeefandKabochaSquashStew-2.jpg,10 minutes,6 Servings
473,Flourless Chocolate Cake,see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2015/11/FlourlessChocolateCake.jpg,,8 Servings
474,Berry Quinoa Breakfast Bowls,"['Fill a small pot of almond milk, cinnamon and vanilla, bring to a boil, reduce heat to a simmer, add quinoa, cover and cook on low until liquid evaporates, about 20 to 25 minutes.', 'Fluff with a fork.', 'Divide the hot quinoa in 2 bowls, top each with sliced fruit and hemp seeds, drizzle with honey and add warm milk if desired.']",['American'],https://www.skinnytaste.com/wp-content/uploads/2015/11/QuinoaBreakfastBerryBowls.jpg,30 minutes,2 servings
475,Slow Cooker Cranberry-Pear Butter,"['Combine all the ingredients in the slow cooker.', 'Cover and cook on high for two hours, until the pears are tender.', 'Use an immersion blender to puree the mixture until smooth.', 'Cook, uncovered, on high for 4 hours or more until very thick, stirring occasionally.', 'Transfer the pear butter to an air tight container, cover, and refrigerate overnight.']",['American'],https://www.skinnytaste.com/wp-content/uploads/2015/11/SlowCookerPearCranberryButter.jpg,20 minutes,22 servings
476,Turkey Cutlets with Parmesan Crust,"['Season cutlets with salt and pepper.', 'Combine bread crumbs and Parmesan cheese in a medium bowl.', 'In another bowl beat egg whites.', 'Dip turkey cutlets in egg whites, then breadcrumb mixture, shaking off excess.', 'Heat a large nonstick frying pan on medium heat. Add the butter and olive oil.', 'When butter melts, add the cutlets and cook about 6 minutes on each side, until golden brown and cooked through. Serve with lemon wedges.']",['Italian'],https://www.skinnytaste.com/wp-content/uploads/2015/11/TurkeyCutletswithParmesanCrust.jpg,45 minutes,4 servings
477,Pumpkin Pie Dip,"['Mix pumpkin with brown sugar, vanilla and spices, blend well.', 'Mix in yogurt.', 'Fold in Truwhip and chill in refrigerator until ready to eat.']",['American'],https://www.skinnytaste.com/wp-content/uploads/2015/11/PumpkinPieDip.jpg,20 minutes,12 servings
478,Broccoli Cheese and Potato Soup,see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2015/11/BroccoliCheeseandPotatoSoup-550x825-1.jpg,10 minutes,6 servings
479,Hearty Vegetarian Pumpkin Chili,see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2015/11/VegetarianPumpkinChili-6.jpg,10 minutes,10 servings
480,Seattle Sunshine Bowl,see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2015/10/sunshinebowl-0016-550.jpg,,4 servings
481,Spicy BBQ Spiced Pumpkin Seeds,see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2015/10/SmokeyBBQPumpkinSeeds-2.jpg,50 minutes,6 servings
482,Quick Mexican Brown Rice,"['Heat the cooked rice. Set aside.', 'Heat the oil in a large skillet over medium-high heat.  When hot, add the onions, tomatoes and jalapeno and saute until just tender, about 2-3 minutes.  Add garlic and saute for another minute.', 'Add the tomato paste, cumin, paprika, cayenne, salt and pepper. Stir to evenly coat the vegetables. Add the cooked rice, stir, and cook for 1 minute or until heated through. Serve with cilantro and lime wedges on the side.']","['Latin', 'Mexican']",https://www.skinnytaste.com/wp-content/uploads/2015/11/QuickMexicanBrownRice.jpg,5 minutes,5 Servings
483,Apple-Stuffed Pork Loin with Moroccan Spices,see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2015/10/Apple-Stuffed-Pork.jpg,80 minutes,8 servings
484,Skinny Pumpkin Pie,see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2015/10/PumpkinPie.jpg,80 minutes,10 Servings
485,Rosemary Chicken Salad with Avocado and Bacon,see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2016/04/rosemary-chicken-salad-with-avocado-and-bacon-2-e1482862324330.jpg,30 minutes,2 servings
486,Pumpkin Banana Pecan Bread,see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2015/10/pumpkinbananapecanbread.jpg,60 minutes,24 servings (2 loaves)
487,Avocado Toast with Lemon and Kale,see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2016/04/avocado-toast-with-massaged-kale-4.jpg,15 minutes,2 servings
488,Spiralized Carrot Salad with Lemon and Dijon,"['Spiralize the carrots using a spiralizer, cut the spirals into 6 inch lengths. (alternatively you can use pre-shredded carrots).', 'In a large work bowl, combine the dijon mustard, lemon juice, olive oil, shallots, salt and pepper. Add the carrots and toss well. Cover and refrigerate until ready to serve.']",['American'],https://www.skinnytaste.com/wp-content/uploads/2016/04/spiralized-carrot-salad-with-lemon-dijon-6-1.jpg,15 minutes,4 Servings
489,North African Spiced Shrimp and Chickpea Salad,see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2016/04/North-African-Spiced-Grilled-Shrimp-and-Chickpea-Salad-2.jpg,30 minutes,4 servings
490,Grilled Balsamic Steak with Tomatoes and Arugula,see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2016/04/Grilled-Balsamic-Steak-with-Tomatoes_.jpg,,6 servings
491,"Easy Braised Chicken Drumsticks in Tomatillo Sauce (Instant Pot, Slow Cooker or Stove Top)",see later,['Mexican'],https://www.skinnytaste.com/wp-content/uploads/2016/04/Easy-Braised-Chicken-Drumsticks-in-Tomatillo-Sauce-2.jpg,10 minutes,6 drumsticks
492,Breaded Chicken Cutlets with Deconstructed Guacamole,see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2016/04/Breaded-Chicken-Cutlets-with-Deconstructed-Guacamole-3.jpg,30 minutes,4 Servings
493,Asparagus-Pancetta Potato Hash,see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2016/04/Asparagus-Hash-3.jpg,10 minutes,4 Servings
494,Miami Avocado Crab Toast,"['In a small bowl, mash avocado with a fork until smooth.', 'In another small bowl, combine crab, 2 teaspoons cilantro, lime juice, onion whites, pinch of salt and pepper.', 'Spread avocado evenly over toast, top with crab mixture, radish, remaining cilantro, green onion, sprinkle of paprika, pinch of salt, pepper and a drizzle of olive oil. Cut in half and serve immediately.']",['American'],https://www.skinnytaste.com/wp-content/uploads/2016/04/avocado-crab-toast-4-8.jpg,,1 serving
495,Skillet Chicken in Tomato Chipotle Sauce With Avocado Crema,see later,['Mexican'],https://www.skinnytaste.com/wp-content/uploads/2016/03/Skillet-Chicken-with-Chipotle-and-Tomatoes.jpg,30 minutes,"Serving: 4oz chicken w sauce, 2 tbsp crema, Calories: 199kcal, Carbohydrates: 7g, Protein: 26g, Fat: 7g, Saturated Fat: 2g, Polyunsaturated Fat: 0g, Monounsaturated Fat: 0g, Trans Fat: 0g, Cholesterol: 90mg, Sodium: 495mg, Potassium: 0mg, Fiber: 2g, Sugar: 3g, Vitamin A: 0%, Vitamin C: 0%, Calcium: 0%, Iron: 0%"
496,Asian Lettuce Wrap Chicken Chopped Salad,see later,"['Chinese', 'Japanese']",https://www.skinnytaste.com/wp-content/uploads/2016/04/Asian-Lettuce-Wrap-Chicken-Chopped-Salad.jpg,15 minutes,4 Servings
497,Pickle-Brined Baked Chicken Tenders,see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2016/03/pickle-juice-brined-baked-chicken-tenders-6.jpg,10 minutes,4 Servings
498,Updated Waldorf Salad Cups,"['In a large bowl, whisk together the oil, vinegar, honey, salt, and pepper. Add the chicken, celery, parsley, cabbage, pear, and Gorgonzola, and toss well to coat all ingredients in the dressing. Cover the bowl and refrigerate for 30 minutes.', 'To serve, place 2 butter lettuce leaves on each of 4 plates and divide the salad among the lettuce cups.']",['American'],https://www.skinnytaste.com/wp-content/uploads/2016/03/eatinginthemiddle-2.jpg,5 minutes,4 servings
499,Creamy Cauliflower Mash with Kale (Low-Carb Colcannon),see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2016/03/CreamyCauliflowerMashwithKale-2.jpg,5 minutes,4 servings
500,Korean Beef Rice Bowls,see later,"['Chinese', 'Japanese']",https://www.skinnytaste.com/wp-content/uploads/2016/03/koreanbeefbowls-2.jpg,30 minutes,4 servings
501,Raw Spiralized Beet & Mandarin Salad with Mint,see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2016/03/rawspiralizedbeetswithmandarins.jpg,15 minutes,2 servings
502,Rueben Stuffed Pork Tenderloin,see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2016/03/RuebenStuffedPorkTenderloin.jpg,10 minutes,4 servings
503,BBQ Chicken Salad,see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2015/08/BBQChickenSalad.jpg,5 minutes,2 Servings
504,Shrimp Ceviche Stuffed Avocado ,see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2015/08/ShrimpCevicheandAvocadoSalad-2.jpg,,4 servings
505,Brussels Sprouts Carbonara,see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2015/08/BrusselsSproutsCarbonara-3.jpg,10 minutes,6 servings
506,Thai Basil Chicken,"['In a bowl marinate the chicken with oyster sauce and soy sauce 10 minutes.', 'Heat a large nonstick skillet or wok over medium-high heat, when hot add the oil, garlic and chili and cook until fragrant, about 30 seconds.', 'Increase the heat to high and add the chicken and cook, stirring until just cooked through, about 4 minutes. Add the basil and cook until wilted, about 1 minute.', 'Serve over rice.']","['Chinese', 'Japanese']",https://www.skinnytaste.com/wp-content/uploads/2016/03/thaibasilchicken.jpg,15 minutes,4
507,"Roasted Heirloom Carrots with Feta, Truffle and Lemon Zest","['Preheat oven to 350F.', 'Wash, dry and trim the stems of the carrots.', 'Place carrots on a baking sheet and drizzle with olive oil, salt and black pepper.', 'Bake until crisp-tender and browned, about 35 minutes.', 'While the carrots are still hot, season with more salt, drizzle the white truffle oil, top with lemon juice, lemon zest and crumbled feta.']",['American'],https://www.skinnytaste.com/wp-content/uploads/2015/08/RoastedHeirloomCarrotswithFeta2CTruffleandLemonZest.jpg,5 minutes,2 servings
508,Strawberry Cucumber Salad,"['Combine strawberries, onions, cucumbers, mint, basil, lime juice, salt and pepper.', 'Lightly drizzle with balsamic glaze and finish with slivered almonds.']",['American'],https://www.skinnytaste.com/wp-content/uploads/2015/07/StrawberryCucumberSalad-2.jpg,15 minutes,4 servings
509,Gluten-Free S'mores Tartlets,see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2015/08/smorestartlettes.jpg,15 minutes,12 servings
510,White Bean Caprese Salad,"['Combine beans, tomatoes, basil, mozzarella, garlic, salt and pepper.', 'Drizzle with olive oil and finish with balsamic glaze.']",['American'],https://www.skinnytaste.com/wp-content/uploads/2015/07/WhiteBeanCapreseSalad.jpg,20 minutes,6 servings
511,Low Fat Chocolate Chip Zucchini Bread,see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2015/07/LowFatChocolateChipZucchiniBread.jpg,20 minutes,16 servings
512,Zucchini Meatballs,see later,['Italian'],https://www.skinnytaste.com/wp-content/uploads/2015/07/Zucchini22Meatballs22.jpg,30 minutes,4 servings
513,Korean Grilled Chicken Breasts,see later,"['Chinese', 'Japanese']",https://www.skinnytaste.com/wp-content/uploads/2015/08/KoreanGrilledChickenBreasts-2.jpg,20 minutes,4 servings
514,Mixed Berry Tartlet with Dark Chocolate and Vanilla Whipped Cream,see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2015/07/MixedBerryTartlet-2.jpg,10 minutes,12 servings
515,Avocado and Lump Crab Salad,"['In a medium bowl, combine onion, lime juice, cilantro, tomato, olive oil, 1/8 tsp salt and fresh pepper, to taste.', 'Add crab meat and gently toss.', 'Cut the avocado open, remove pit and peel the skin or spoon the avocado out.', 'Season with remaining 1/8 tsp salt and fill the avocado halves equally with crab salad.', 'This makes 2 servings, place on two plates with lettuce if you wish and serve.']",['Mexican'],https://www.skinnytaste.com/wp-content/uploads/2015/07/LumpCrabandAvocadoSalad.jpg,10 minutes,2 servings
516,Quick Spiralized Zucchini and Grape Tomatoes,"['In a large non-stick pan set over high heat, heat the oil.', 'Add the garlic and cook until golden, 30 seconds.', 'Add the tomatoes, and crushed red pepper flakes, and season with salt and pepper. Reduce the heat to low.', 'Simmer, covered, until the tomatoes soften, 15 minutes.', 'Increase heat to medium-high, stir in the zucchini and basil, season with salt and cook 2 minutes. Serve right away.']",['American'],https://www.skinnytaste.com/wp-content/uploads/2015/07/SpiralizedZucchiniwithQuickTomatoSauce.jpg,5 minutes,2 servings
517,Basil-Cucumber Gin Cooler,"['In a cocktail shaker, muddle the chopped cucumber, lemon zest, basil and agave.', 'Add the gin, lemon juice and ice cubes and stir 10 seconds.', 'Strain the mixture into a rocks glass filled with ice cubes and top with seltzer.', 'Garnish with lemon and cucumber and serve.']",['American'],https://www.skinnytaste.com/wp-content/uploads/2015/07/Basil-CucumberGinCooler.jpg,10 minutes,1 servings
518,"Eggplant ""Meatballs""",see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2015/07/EggplantMeatballs.jpg,20 minutes,6 servings
519,Sausage Stuffed Zucchini Boats,see later,['Italian'],https://www.skinnytaste.com/wp-content/uploads/2015/06/Sausage-stuffed-zucchini-boats.jpg,10 minutes,8 servings
520,Grilled Mediterranean Cedar Plank Salmon,see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2015/06/GrilledMeditteraneanCedarPlankSalmon.jpg,80 minutes,4 servings
521,Lemon and Ginger Ice Pops,see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2015/06/LemonGingerIcePops.jpg,20 minutes,10 servings
522,Green Scallop Tacos,see later,['Mexican'],https://www.skinnytaste.com/wp-content/uploads/2015/06/ScallopTacos.jpg,20 minutes,4 servings
523,Turkey Santa Fe Zucchini Boats,see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2015/07/turkey-santa-fe-stuffed-zucchini-boats.jpg,80 minutes,5 servings
524,Summer Mango Stone Fruit Smoothie,"['Combine all of the ingredients into the blender except for the ice and blend on high for 30 seconds until well combined.', 'Add the ice cubes and blend on high for 10 to 20 seconds more, until chilled and crushed.', 'Divide between two glasses and garnish with mint. (optional)']",['American'],https://www.skinnytaste.com/wp-content/uploads/2015/06/SummerMangoStoneFruitSmoothie.jpg,20 minutes,2 servings
525,"Red, White and Blueberry Trifle",see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2015/06/red-white-and-blueberry-trifle.jpg,15 minutes,14 servings
526,Skinny Shrimp Salsa,"['Combine diced onions, tomatoes, salt and lime juice in a non-reactive bowl and let it sit about 5 minutes.', 'Combine the remaining ingredients in a large bowl, taste for salt and adjust as needed.', 'Refrigerate and let the flavors combine at least an hour before serving.', 'Makes 4 1/4 cups.']",['Mexican'],https://www.skinnytaste.com/wp-content/uploads/2015/06/Skinny-Shrimp-Salsa.jpg,15 minutes,8 servings
527,Petite Crust-less Quiche,see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2015/02/minicrustless-quiche.jpg,10 minutes,6 servings
528,Deep Dish Chocolate Chip Cookie Pie,see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2015/02/Chocolate-Chip-Cookie-Pie.jpg,20 minutes,14 servings
529,Oven Roasted Cauliflower,"['Preheat oven to 450F.', 'Combine cauliflower, olive oil, lemon juice, garlic, salt and pepper well so all the florets are coated and seasoned.', 'Place in a large shallow roasting pan and place in the center of the oven.', 'Roast for about 25-35 minutes, turning florets occasionally so they are evenly cooked.', 'Remove from oven and top with cheese and some lemon zest and additional salt and pepper if needed.']",['American'],https://www.skinnytaste.com/wp-content/uploads/2015/02/roastedcauliflower.jpg,45 minutes,5 servings
530,Turkey Sausage Patties From Scratch,see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2015/02/turkeybreakfastsausage.jpg,30 minutes,6 servings
531,Perfect Filet Mignon for Two,see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2015/02/filet-mignon.jpg,5 minutes,2 servings
532,"Sticky Baked Chicken with Apricot, Sage and Lemon Zest",see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2015/02/StickyDrumstickswithApricotPreservesSageandLemonZest.jpg,,4
533,Spiralized Mediterranean Beet and Feta Skillet Bake,"['Preheat the oven to 400F.', 'In a large bowl combine all the ingredients except for the cheese and parsley for garnish.', 'Place the cheese in the center of a large oven-safe skillet or casserole dish. Top and surround it with beet noodle mixture.', 'Cover with foil and bake 20 minutes, until the beet noodles wilt.', 'Serve hot garnished with remaining parsley.']",['American'],https://www.skinnytaste.com/wp-content/uploads/2015/02/MediterraneanBeetandFetaSkilletBake.jpg,30 minutes,4 servings
534,Two Tomato Bruschetta ,[],,https://www.skinnytaste.com/wp-content/uploads/2015/01/TwoTomatoBruschetta.jpg,0 minutes,5
535,Chicken Sweet Potato and Kale Soup,see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2015/02/ChickenSweetPotatoKaleSoup.jpg,65 minutes,6 servings
536,Avocado Toast Egg-in-a-Hole,see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2015/02/avocadotoastegginahole.jpg,20 minutes,1 serving
537,50 Light and Healthy Soup Recipes ,[],,https://www.skinnytaste.com/wp-content/uploads/2015/01/50-LIGHT-AND-HEALTHY-SOUP-RECIPES.jpg,0 minutes,Serve this Tomato Bisque Soup with a little fresh basil and some grated Parmigiano Reggiano. Simply delicious…
538,Chicken Barley Soup,see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2015/02/Chicken-and-Barley-Soup.jpg,75 minutes,6
539,Buffalo Chicken Meatballs,see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2015/01/SkinnyChickenBuffaloMeatballs.jpg,15 minutes,26 meatballs
540,Lasagna Soup,see later,['Italian'],https://www.skinnytaste.com/wp-content/uploads/2015/01/Lasagna-Soup.jpg,10 minutes,6 servings
541,"Chicken Zoodle ""Lo Mein"" For Two",see later,"['Chinese', 'Japanese']",https://www.skinnytaste.com/wp-content/uploads/2015/01/ChickenZoodleLoMeinForTwo.jpg,30 minutes,2 servings
542,Avocado Toast with Sunny Side Egg,"['Mash the avocado in a small bowl and season with salt and pepper.', 'Heat a small nonstick skillet over low heat, spray with oil and gently crack the egg into the skillet. Cover and cook to your liking.', 'Place mashed avocado over toast, top with egg, salt and pepper and hot sauce if desired!']",['American'],https://www.skinnytaste.com/wp-content/uploads/2015/01/AvocadoToastwithEgg-2.jpg,5 minutes,1 serving
543,Crab Guacamole,"['In a medium bowl combine avocados, red onions, jalapeno, cilantro, lime juice, salt, and, if desired, hot pepper sauce.', 'Fold in crabmeat.', 'Cover surface with plastic wrap; chill until ready to use (up to 6 hours). Serve with tortilla chips.']",['Mexican'],https://www.skinnytaste.com/wp-content/uploads/2015/01/crab-guacamole-2.jpg,10 minutes,6 servings
544,Poached Pears with Yogurt,see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2015/01/poachedpearswithyogurt-2.jpg,,4 servings
545,Bang Bang Chicken Salad,see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2015/01/Bangin-Good-Chicken-Salad.jpg,10 minutes,4 servings
546,Seattle Asian Salmon Bowl,see later,['Asian'],https://www.skinnytaste.com/wp-content/uploads/2015/01/SalmonBowl-0013-s.jpg,10 minutes,4 servings
547,BLT Salad with Avocado,"['In a medium bowl, combine the diced tomatoes with the mayonnaise, and season with a little salt and fresh cracked pepper. Set aside for about 10 minutes to let the tomatoes release their juices as this will be the ""dressing"" to your salad.', 'To serve, divide the chopped lettuce and tomatoes onto 4 plates, then top each with diced avocado, chopped bacon and tomato mixture.']",['American'],https://www.skinnytaste.com/wp-content/uploads/2015/01/BLTSaladwithAvocado-3.jpg,20 minutes,4 servings
548,Pressure Cooker Smoked Turkey Black Bean Soup,see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2015/01/smokedturkeyblackbeansoup.jpg,10 minutes,8 servings
549,Healthy Avocado Egg Salad and Salmon Sandwich,"['Combine the egg yolks with the avocado, light mayo, mustard, brine from capers if using, chives, salt and pepper. Mash with a fork.', 'Chop the egg whites and add to yolks; adjust salt and pepper as needed.', 'To assemble, place 1 oz lox on each slice of bread, top with cucumber and divide egg salad between toasts.', ' ']",['American'],https://www.skinnytaste.com/wp-content/uploads/2015/01/Green-Eggs-and-Lox-Tartine.jpg,20 minutes,4 servings
550,Grilled Fennel with Parmesan and Lemon,see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2015/04/GrilledFennelwithLemonandShavedParmesan.jpg,5 minutes,4 servings
551,Stir Fried Pork and Veggies,see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2015/04/StirFriedPorkwithMixedVegetables.jpg,,4 servings
552,Sprinkle Dipped Meringues,see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2015/04/sprinkledippedmeringues.jpg,25 minutes,15 servings
553,Blueberry Banana Bread,see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2015/04/BlueberryBananaBread.jpg,15 minutes,16 servings
554,Mustard & Herb Crusted Chicken Breasts,see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2015/04/MustardandHerbCrustedChickenBreast.jpg,,4 servings
555,Crock Pot Honey Sesame Chicken,see later,"['Chinese', 'Japanese']",https://www.skinnytaste.com/wp-content/uploads/2015/04/slow-cooker-sesame-honey-chicken.jpg,240 minutes,8 Servings
556,Shrimp Zoodles Parmesan for Two,see later,['Italian'],https://www.skinnytaste.com/wp-content/uploads/2015/04/ShrimpParmZoodlesForTwo.jpg,30 minutes,2 servings
557,Spiralized Apple and Cabbage Slaw,see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2015/03/SpiralizedAppleSlawwithPoppySeedDressing.jpg,20 minutes,5 servings
558,Mushroom Ceviche,"['In a cast iron skillet, roast 2 garlic cloves until brown on each side.', 'Mash the garlic and place in a large bowl with the mushrooms, red onion and bell peppers.', 'In a medium bowl, combine the remaining ingredients, whisk well then pour over mushrooms.', 'Cover and refrigerate at least a few hours, or overnight.']",['Latin'],https://www.skinnytaste.com/wp-content/uploads/2015/03/MushroomCeviche.jpg,15 minutes,3 servings
559,Spiralized Sweet Potato Latkes,see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2015/04/EasySpiralizedSweetPotatoLatkes.jpg,30 minutes,4 servings
560,Roasted Boneless Leg of Lamb,see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2015/03/Roasted-Boneless-Leg-of-Lamb.jpg,20 minutes,"Serving: 4oz, Calories: 213kcal, Carbohydrates: 1.5g, Protein: 29g, Fat: 9g, Saturated Fat: 3g, Polyunsaturated Fat: 0g, Monounsaturated Fat: 0g, Trans Fat: 0g, Cholesterol: 90mg, Sodium: 176.5mg, Potassium: 0mg, Fiber: 0.2g, Sugar: 0g, Vitamin A: 0%, Vitamin C: 0%, Calcium: 0%, Iron: 0%"
561,"Southwestern Black Bean, Quinoa and Mango Medley","['Mix together the beans, quinoa, corn, bell pepper, mango, onion, cilantro, and jalapeno in a mixing bowl.', 'Whisk together the lemon juice, olive oil, garlic, cumin, chili powder, and turmeric in a small bowl.', 'Drizzle over the mixture and toss.', 'Refrigerate until ready to serve.']",['American'],https://www.skinnytaste.com/wp-content/uploads/2015/03/quinoa-black-bean-mango-salad.jpg,15 minutes,6 servings
562,Healthy Salmon Quinoa Burgers,see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2015/03/SalmonQuinoaKaleBurgerswithArugula.jpg,10 minutes,5 servings
563,Baked Eggs in Spaghetti Squash Nests,see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2015/03/BakedEggsinSpaghettiSquashNest.jpg,45 minutes,6 servings
564,Coconut Macaroon Nests,see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2015/03/CoconutMacaroonNests-4.jpg,20 minutes,18 servings
565,Coconut Obsessed Pie,see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2015/03/CoconutPie.jpg,40 minutes,8 servings
566,"Shepherd's Pie, Lightened Up",see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2015/03/shepherds-pie-lightened-up.jpg,10 minutes,6 servings
567,Skillet Sweet Potato Chicken Hash with Eggs,see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2015/03/SkilletSweetPotatoHashwithEggs.jpg,30 minutes,4 servings
568,Roasted Brussels Sprouts and Shallots with Balsamic Glaze,"['Preheat oven to 425F. Heat an oven-safe nonstick 12-inch saute pan over medium-high heat and add olive oil, Brussels sprouts and shallots in one layer and let cook undisturbed for about 3 minutes until beginning to caramelize. Turn occasionally for an additional 2-3 minutes until golden all over.', 'Transfer to the oven and roast for 8-10 minutes, until softened a bit but still slightly al dente. Drizzle with balsamic glaze, toss and serve.']",['American'],https://www.skinnytaste.com/wp-content/uploads/2015/03/Roasted-Brussels-with-Shallots-and-Balsamic-Glaze.jpg,5 minutes,4 Servings
569,Bell Pepper and Potato Frittata,see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2015/03/Potato-and-Bell-Pepper-Frittata.jpg,10 minutes,4 servings
570,Spiralized Mexican Sweet Potato and Chicken Casserole,see later,['Mexican'],https://www.skinnytaste.com/wp-content/uploads/2015/03/Mexicanspiralizedsweetpotatocasserole-3.jpg,105 minutes,6 servings
571,"Stuffed Chicken Breast with Prosciutto, Pears and Brie",see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2014/10/chicken-breast-stuffed-with-pear-and-brie.jpg,45 minutes,4 servings
572,Fig Balsamic Pork Tenderloin,"['Preheat the oven to 375F.', 'Season the pork with salt and garlic powder and place on a baking pan.', 'Combine the vinegar and fig butter and generously brush it all over the pork.', 'Roast until the center of the pork reaches 145F with a meat thermometer, about 25 to 30 minutes depending on the size of your pork and your oven.', 'Let it rest for 10 to 15 minutes before slicing into 8 pieces.', 'Top with parsley if desired.']",['American'],https://www.skinnytaste.com/wp-content/uploads/2014/10/FigbalsamicRoastPorkTenderloin.jpg,15 minutes,4 servings
